,location,state,checking_amt,duration,credit_history,purpose,credit_amount,savings,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class,application_date,works_outside_US
847,"Spalding, GA",Georgia,0.5065834960220637,0.20588235294117646,'existing paid',furniture/equipment,0.17453505007153075,0.0,>=7,1.0,'male single',none,1.0,'life insurance',0.5,bank,own,?,skilled,1.0,?,1,good,08/1996,1
848,"Terrell, GA",Georgia,0.5149422169254192,0.25,?,furniture/equipment,0.20501815780785737,0.0,4<=X<7,0.3333333333333333,?,none,0.6666666666666666,?,0.2857142857142857,none,own,0.0,skilled,0.0,yes,no,good,09/1996,no
849,"Toombs, GA",Georgia,0.5065834960220637,0.20588235294117646,'existing paid','new car',0.3582590513920986,0.0,1<=X<4,0.3333333333333333,'male single',none,1.0,car,0.875,none,rent,0.3333333333333333,skilled,0.0,?,yes,good,09/1996,yes
850,"Washington, GA",Georgia,0.5065834960220637,?,?,'new car',0.05496863651370089,0.0,<1,?,'male mar/wid',none,0.3333333333333333,'real estate',0.16071428571428573,none,own,0.0,skilled,0.0,none,yes,bad,09/1996,yes
851,"Fulton, GA",Georgia,0.2322275579723066,0.07352941176470588,'existing paid',radio/tv,0.06129635743369649,0.0029887890833376353,4<=X<7,?,'male single',none,1.0,'real estate',0.7142857142857143,none,own,0.0,skilled,0.0,?,no,good,09/1996,no
852,"Honolulu, HI",Hawaii,0.03533177578876728,0.11764705882352941,'existing paid',?,0.025255860019808517,0.0017562765646240942,>=7,1.0,'male single',none,1.0,'real estate',0.6785714285714286,stores,own,0.0,'unskilled resident',0.0,none,1,good,09/1996,1
853,"Boone, IA",Iowa,0.35711865431400724,0.23529411764705882,'critical/other existing credit','new car',0.10922196544514141,0.00016024813724984082,1<=X<4,1.0,'male mar/wid',guarantor,0.3333333333333333,'life insurance',?,bank,rent,0.3333333333333333,skilled,0.0,none,no,good,09/1996,no
854,"Henry, IA",Iowa,0.5065834960220637,0.29411764705882354,'critical/other existing credit','used car',0.2086497193793331,0.0,4<=X<7,0.6666666666666666,'male single',none,1.0,'life insurance',0.42857142857142855,none,own,0.3333333333333333,skilled,0.0,yes,no,good,09/1996,no
855,"Johnson, IA",Iowa,0.5065834960220637,0.16176470588235295,'critical/other existing credit',radio/tv,0.06718388907230109,0.0,1<=X<4,1.0,'male single',none,1.0,'no known property',0.2857142857142857,none,'for free',0.3333333333333333,skilled,0.0,yes,yes,bad,09/1996,yes
856,"Linn, IA",Iowa,0.2953766936265134,0.20588235294117646,'all paid',?,0.06558820292725873,0.010204257222996576,4<=X<7,1.0,'male single',none,1.0,?,0.23214285714285715,none,'for free',0.3333333333333333,'unskilled resident',1.0,none,no,good,09/1996,no
857,"Linn, IA",Iowa,0.5065834960220637,0.47058823529411764,'delayed previously','new car',0.5846263893474194,0.0,>=7,0.3333333333333333,'male single',none,0.3333333333333333,car,0.4642857142857143,?,own,0.3333333333333333,skilled,1.0,yes,no,bad,09/1996,no
858,"Marshall, IA",Iowa,0.5065834960220637,0.29411764705882354,'existing paid','new car',0.06734896005282272,0.0,<1,1.0,'male mar/wid',none,?,'real estate',0.25,none,own,0.0,skilled,0.0,yes,no,good,09/1996,no
859,"Pottawattamie, IA",Iowa,0.5065834960220637,?,'existing paid',retraining,0.03543523715197535,0.0,4<=X<7,1.0,'female div/dep/mar',none,0.6666666666666666,'life insurance',0.375,none,own,0.0,skilled,0.0,yes,yes,bad,09/1996,yes
860,"Canyon, ID",Idaho,0.5065834960220637,?,'critical/other existing credit',furniture/equipment,0.17018818091779464,0.0,1<=X<4,1.0,?,none,0.3333333333333333,'no known property',?,?,'for free',0.0,skilled,?,yes,yes,good,09/1996,yes
861,"Canyon, ID",Idaho,0.2773145615176763,0.16176470588235295,'existing paid','new car',0.20408275558490152,0.002009016915320152,1<=X<4,0.6666666666666666,'female div/dep/mar',none,0.3333333333333333,?,0.17857142857142858,none,own,0.0,skilled,0.0,yes,no,bad,09/1996,no
862,"Adams, IL",Illinois,0.5065834960220637,0.07352941176470588,'existing paid','new car',0.18306371739848135,0.0,1<=X<4,0.0,'male single',guarantor,0.3333333333333333,'real estate',0.125,none,rent,0.0,skilled,1.0,none,no,bad,09/1996,no
863,"Champaign, IL",Illinois,0.5065834960220637,0.29411764705882354,'critical/other existing credit',?,0.30560140860570045,0.0,1<=X<4,1.0,'male single',none,0.3333333333333333,'real estate',?,none,own,0.3333333333333333,skilled,?,none,1,bad,09/1996,1
864,"Cook, IL",Illinois,0.5065834960220637,0.20588235294117646,'delayed previously',business,0.10559040387366568,0.0,1<=X<4,1.0,'male mar/wid',none,0.3333333333333333,car,?,none,own,0.0,skilled,0.0,?,no,good,09/1996,no
865,"Cook, IL",Illinois,0.3725523664669697,0.29411764705882354,'existing paid',radio/tv,0.12044679212061186,0.0,<1,?,'female div/dep/mar',none,?,'real estate',0.2857142857142857,none,own,0.0,?,0.0,yes,1,good,09/1996,1
866,"Chicago, IL",Illinois,0.5065834960220637,0.3382352941176471,'critical/other existing credit',furniture/equipment,0.2352811709034885,0.0,<1,1.0,'male single',none,0.3333333333333333,'real estate',0.23214285714285715,stores,own,0.3333333333333333,'unskilled resident',1.0,yes,no,bad,09/1996,no
867,"Cook, IL",Illinois,0.5065834960220637,0.08823529411764706,'existing paid',furniture/equipment,0.10784637394079453,0.0,?,0.3333333333333333,'male single',?,0.3333333333333333,'real estate',0.10714285714285714,?,?,0.0,'unskilled resident',0.0,none,no,good,09/1996,no
868,"Cook, IL",Illinois,0.5065834960220637,0.16176470588235295,?,furniture/equipment,0.10845163420270716,0.0,1<=X<4,0.3333333333333333,'female div/dep/mar',none,1.0,car,0.017857142857142856,none,rent,0.0,skilled,0.0,none,no,bad,09/1996,no
869,"Chicago, IL",Illinois,0.054151343953694336,0.20588235294117646,'existing paid',radio/tv,0.11769560911191812,0.009493357768485537,<1,1.0,?,none,0.0,car,0.14285714285714285,stores,own,0.0,skilled,0.0,?,yes,bad,09/1996,yes
870,"Cook, IL",Illinois,0.5065834960220637,0.11764705882352941,'critical/other existing credit',furniture/equipment,0.16952789699570817,0.0,>=7,0.3333333333333333,'male single',none,1.0,'life insurance',0.4107142857142857,stores,own,0.0,skilled,0.0,none,1,bad,09/1996,1
871,"Chicago, IL",Illinois,0.5065834960220637,0.47058823529411764,'existing paid',business,0.39391438318476946,0.0,>=7,0.6666666666666666,'male single',none,0.3333333333333333,?,0.32142857142857145,none,own,0.3333333333333333,skilled,0.0,none,yes,good,09/1996,yes
872,"DuPage, IL",Illinois,0.47902725093384085,0.11764705882352941,'existing paid',furniture/equipment,0.022119511389897657,0.010160162097981519,>=7,1.0,'female div/dep/mar',none,1.0,'life insurance',0.08928571428571429,none,?,0.0,skilled,0.0,none,yes,bad,09/1996,yes
873,"DuPage, IL",Illinois,0.5065834960220637,0.47058823529411764,'delayed previously',furniture/equipment,?,0.0,4<=X<7,0.3333333333333333,'female div/dep/mar',none,1.0,car,0.375,none,?,0.3333333333333333,skilled,?,yes,no,bad,09/1996,no
874,"Henry, IL",Illinois,0.8136453299317291,0.029411764705882353,'critical/other existing credit','new car',0.06014086057004512,0.002024073787276513,>=7,0.0,'male single',none,1.0,'real estate',0.48214285714285715,none,own,0.3333333333333333,skilled,1.0,none,no,bad,09/1996,no
875,"Kane, IL",Illinois,0.5048161452245206,0.29411764705882354,'critical/other existing credit',business,?,0.015743035121229328,4<=X<7,?,'male single',none,?,'real estate',0.125,none,own,0.3333333333333333,skilled,0.0,yes,yes,good,09/1996,yes
876,"Kane, IL",Illinois,0.5065834960220637,0.16176470588235295,'existing paid','domestic appliance',0.034334763948497854,0.0,<1,1.0,'female div/dep/mar',none,0.0,'real estate',0.08928571428571429,none,own,0.0,skilled,0.0,none,no,good,09/1996,no
877,"Kankakee, IL",Illinois,0.13205905258008324,0.11764705882352941,'existing paid',furniture/equipment,?,0.0,1<=X<4,0.3333333333333333,'male single','co applicant',0.3333333333333333,'life insurance',0.17857142857142858,none,own,0.0,'unskilled resident',1.0,none,yes,bad,09/1996,yes
878,"Lake, IL",Illinois,0.5091880397239905,0.10294117647058823,'critical/other existing credit','new car',0.05898536370639375,0.8015988247035947,1<=X<4,1.0,'female div/dep/mar',none,?,car,0.375,none,?,0.3333333333333333,skilled,0.0,none,no,good,10/1996,no
879,"McLean, IL",Illinois,0.4571037697556951,0.20588235294117646,'all paid',radio/tv,0.09298998569384835,0.007012200368248069,<1,0.6666666666666666,'male single','co applicant',1.0,'no known property',0.30357142857142855,bank,'for free',0.0,'high qualif/self emp/mgmt',0.0,yes,no,bad,10/1996,no
880,"Macon, IL",Illinois,0.5065834960220637,0.47058823529411764,'existing paid',radio/tv,0.1840541432816111,0.0,>=7,1.0,'male single',none,0.3333333333333333,car,0.16071428571428573,none,own,0.0,skilled,0.0,none,no,good,10/1996,no
881,"Madison, IL",Illinois,0.08436039325714272,0.07352941176470588,'existing paid','new car',0.06448772972378122,0.009078218298831587,<1,0.6666666666666666,'male single',none,0.3333333333333333,'no known property',0.14285714285714285,none,'for free',?,?,0.0,yes,yes,good,10/1996,yes
882,"Madison, IL",Illinois,0.5065834960220637,0.38235294117647056,'critical/other existing credit',radio/tv,?,0.0,4<=X<7,0.3333333333333333,'male single',none,0.6666666666666666,'life insurance',0.30357142857142855,none,own,0.3333333333333333,skilled,0.0,none,no,good,10/1996,no
883,"St. Clair, IL",Illinois,0.5065834960220637,0.29411764705882354,'existing paid','used car',0.4161989655551887,0.0,4<=X<7,0.6666666666666666,'male single',none,0.6666666666666666,car,0.3392857142857143,none,own,0.0,?,0.0,yes,1,good,10/1996,1
884,"St. Clair, IL",Illinois,0.5065834960220637,0.29411764705882354,'existing paid','used car',0.4966985803895675,0.0,1<=X<4,0.3333333333333333,'male div/sep',none,1.0,'no known property',0.5178571428571429,none,'for free',0.0,skilled,0.0,yes,yes,good,10/1996,yes
885,"St. Clair, IL",Illinois,0.5065834960220637,0.38235294117647056,'critical/other existing credit','new car',0.10625068779575217,0.0,>=7,1.0,'male single',none,1.0,'real estate',0.30357142857142855,none,own,0.3333333333333333,skilled,0.0,?,no,bad,10/1996,no
886,"Sangamon, IL",Illinois,0.5065834960220637,0.20588235294117646,'critical/other existing credit',radio/tv,0.0466600638274458,0.0,unemployed,1.0,'female div/dep/mar',none,1.0,car,0.8214285714285714,none,own,?,'unemp/unskilled non res',0.0,?,yes,good,10/1996,yes
887,"Vermilion, IL",Illinois,0.5085804652618284,0.29411764705882354,'existing paid',?,0.20947507428194123,0.0018014471804931771,4<=X<7,0.6666666666666666,'male div/sep',none,0.6666666666666666,car,?,none,own,?,skilled,?,yes,no,bad,10/1996,no
888,"Winnebago, IL",Illinois,0.22261050768535973,0.11764705882352941,'existing paid',?,0.029987894794761747,0.0013497410218023507,<1,1.0,'female div/dep/mar',none,1.0,'life insurance',0.6071428571428571,none,own,0.0,skilled,0.0,none,yes,bad,10/1996,yes
889,"Cook, IL",Illinois,0.5137326560605298,0.29411764705882354,'critical/other existing credit',?,0.14168592494772753,0.0,?,1.0,'male single',none,0.6666666666666666,?,0.26785714285714285,none,own,0.3333333333333333,skilled,1.0,yes,yes,bad,10/1996,yes
890,"Daviess, IN",Indiana,0.5065834960220637,?,'existing paid',?,0.8485748872014967,0.0,1<=X<4,0.3333333333333333,'male single',?,0.3333333333333333,car,0.07142857142857142,none,own,0.0,skilled,0.0,yes,yes,bad,10/1996,yes
891,"Daviess, IN",Indiana,0.5065834960220637,0.47058823529411764,'critical/other existing credit','new car',0.350170573346539,0.0,>=7,1.0,'male single',none,1.0,car,0.26785714285714285,none,own,0.3333333333333333,'high qualif/self emp/mgmt',0.0,yes,1,good,10/1996,1
892,"Elkhart, IN",Indiana,0.5065834960220637,0.35294117647058826,'all paid',?,0.41674920215692746,0.0,<1,0.6666666666666666,'male single',guarantor,1.0,'real estate',0.375,bank,rent,0.3333333333333333,skilled,1.0,yes,yes,good,10/1996,yes
893,"Floyd, IN",Indiana,0.10682337617342898,0.3382352941176471,'critical/other existing credit',business,0.12061186310113349,0.008428621823000018,>=7,1.0,'male single',none,1.0,car,0.42857142857142855,stores,own,?,'high qualif/self emp/mgmt',1.0,yes,yes,good,10/1996,yes
894,"Lake, IN",Indiana,0.5065834960220637,0.16176470588235295,'critical/other existing credit',radio/tv,0.08688235941454825,0.0,>=7,1.0,'male single',none,?,car,?,none,?,0.3333333333333333,skilled,0.0,yes,no,bad,10/1996,no
895,"Monroe, IN",Indiana,0.01450457027060942,0.11764705882352941,'critical/other existing credit','new car',0.10570045119401343,0.00861898370416258,1<=X<4,1.0,'male single',none,1.0,'life insurance',0.3392857142857143,bank,own,0.3333333333333333,'unskilled resident',0.0,none,yes,bad,10/1996,yes
896,"Noble, IN",Indiana,0.5102101465951191,0.47058823529411764,'critical/other existing credit','used car',0.30538131396500495,0.004770877428458348,1<=X<4,0.6666666666666666,'male single',none,1.0,car,0.26785714285714285,none,own,0.3333333333333333,skilled,0.0,yes,yes,bad,10/1996,yes
897,"Parke, IN",Indiana,0.5065834960220637,0.20588235294117646,'critical/other existing credit',radio/tv,0.05056674369979091,0.0,1<=X<4,1.0,?,none,0.6666666666666666,'life insurance',0.17857142857142858,none,own,0.3333333333333333,skilled,0.0,yes,yes,bad,10/1996,yes
898,"Parke, IN",Indiana,0.5065834960220637,0.47058823529411764,?,'used car',0.47854077253218885,0.0,?,0.6666666666666666,'male single',none,?,car,0.21428571428571427,stores,own,?,'high qualif/self emp/mgmt',1.0,yes,no,good,10/1996,no
899,"Parke, IN",Indiana,0.34332122756457634,0.25,?,radio/tv,0.12963574336964895,0.0027285202966633973,<1,1.0,'female div/dep/mar',?,1.0,?,0.16071428571428573,none,rent,0.0,'high qualif/self emp/mgmt',0.0,yes,no,bad,10/1996,no
900,"Parke, IN",Indiana,0.5065834960220637,0.11764705882352941,'critical/other existing credit',?,?,0.0,?,0.6666666666666666,'female div/dep/mar',none,0.3333333333333333,'life insurance',0.2857142857142857,none,?,0.0,skilled,0.0,none,yes,good,10/1996,yes
901,"St. Joseph, IN",Indiana,0.5065834960220637,0.16176470588235295,'existing paid',?,0.10652580609662154,0.0,4<=X<7,0.0,?,none,1.0,'real estate',?,bank,rent,0.0,'unskilled resident',0.0,none,yes,bad,10/1996,yes
902,"St. Joseph, IN",Indiana,0.24353271021390585,0.20588235294117646,'existing paid',furniture/equipment,0.21475734565863322,0.0070928621823000025,1<=X<4,0.3333333333333333,?,'co applicant',0.6666666666666666,car,0.4107142857142857,none,?,0.0,skilled,0.0,none,no,good,10/1996,no
903,"Tipton, IN",Indiana,0.029826013229476745,?,'critical/other existing credit','new car',0.13068119291295258,0.0026887271350644433,>=7,0.3333333333333333,'male single',guarantor,1.0,'life insurance',0.42857142857142855,bank,rent,0.0,?,0.0,yes,no,good,10/1996,no
904,"Marion, IN",Indiana,0.5065834960220637,0.23529411764705882,'critical/other existing credit','new car',0.17800154066248486,0.0,<1,0.3333333333333333,'male div/sep',none,1.0,'real estate',0.44642857142857145,none,own,0.3333333333333333,skilled,0.0,yes,no,bad,10/1996,no
905,"Seward, KS",Kansas,0.5065834960220637,?,'critical/other existing credit','used car',?,0.0,>=7,0.3333333333333333,'male single',none,1.0,?,0.4107142857142857,?,?,0.3333333333333333,skilled,0.0,none,yes,good,10/1996,yes
906,"Stanton, KS",Kansas,0.5065834960220637,0.16176470588235295,'existing paid',radio/tv,0.06250687795752173,0.0,1<=X<4,1.0,'male mar/wid',?,0.3333333333333333,'real estate',0.375,none,rent,?,skilled,0.0,yes,no,good,10/1996,no
907,"Stanton, KS",Kansas,0.5065834960220637,0.29411764705882354,'existing paid',radio/tv,?,0.0,>=7,1.0,'male single',none,0.0,'real estate',0.30357142857142855,none,own,0.0,'high qualif/self emp/mgmt',0.0,yes,yes,bad,10/1996,yes
908,"Wyandotte, KS",Kansas,0.2818205694435766,?,?,radio/tv,0.04715527676901068,0.007040163130452738,1<=X<4,0.3333333333333333,'male single',none,0.3333333333333333,'real estate',0.017857142857142856,none,rent,0.0,'high qualif/self emp/mgmt',1.0,?,no,good,10/1996,no
909,"Anderson, KY",Kentucky,0.0999983235821696,0.25,'existing paid','new car',0.19329811819082204,0.0,4<=X<7,0.3333333333333333,'male single','co applicant',0.3333333333333333,'real estate',0.08928571428571429,none,own,0.0,'unskilled resident',0.0,none,no,good,11/1996,no
910,"Barren, KY",Kentucky,0.5129112113236436,0.47058823529411764,'existing paid',education,0.19043688786178056,0.0,1<=X<4,0.3333333333333333,'male mar/wid',none,0.3333333333333333,car,0.14285714285714285,none,own,0.0,skilled,0.0,none,yes,good,11/1996,yes
911,"Bell, KY",Kentucky,0.5065834960220637,0.16176470588235295,'delayed previously','used car',0.18399911962143722,0.0,<1,0.0,'female div/dep/mar',none,0.3333333333333333,'life insurance',?,none,own,0.3333333333333333,'unskilled resident',0.0,none,no,good,11/1996,no
912,"Boone, KY",Kentucky,0.5143498826253515,0.07352941176470588,'existing paid','new car',0.1620446792120612,0.0,1<=X<4,0.0,'female div/dep/mar',none,0.3333333333333333,'real estate',0.25,none,own,0.0,'unskilled resident',0.0,none,no,bad,11/1996,no
913,"Boone, KY",Kentucky,0.5065834960220637,0.47058823529411764,'delayed previously',radio/tv,0.2313194673709695,0.0,1<=X<4,1.0,'female div/dep/mar',none,1.0,'real estate',0.26785714285714285,none,own,0.3333333333333333,skilled,0.0,none,no,bad,11/1996,no
914,"Bourbon, KY",Kentucky,0.5092825287289755,?,'critical/other existing credit',furniture/equipment,0.2468361395400022,0.007910235231359593,<1,0.3333333333333333,?,none,1.0,car,0.10714285714285714,bank,?,0.0,'unskilled resident',0.0,none,yes,good,11/1996,yes
915,"Breathitt, KY",Kentucky,0.5135264058668527,0.38235294117647056,?,radio/tv,0.15081985253659072,0.0,>=7,?,'female div/dep/mar',none,1.0,car,0.10714285714285714,none,own,0.0,skilled,0.0,none,yes,bad,11/1996,yes
916,"Bullitt, KY",Kentucky,0.5065834960220637,0.10294117647058823,'existing paid',business,0.10410476504897105,0.0,>=7,0.0,'male div/sep',none,0.3333333333333333,'real estate',0.16071428571428573,none,?,0.0,?,0.0,yes,yes,good,11/1996,yes
